Local Time,Measurement,Size (nm),Voltage (V),Sheath Flow,Flowmeter Flow,Corona HV (V)
2025 05 12 03 44 54 +0000, 81 163 9.405010 1 0,0.0,0.03434,13.93,13.93,4800.0
2025 05 12 03 45 00 +0000, 78 156 9.001070 1 0,0.0,0.03434,14.05,14.05,4800.0
2025 05 12 03 45 06 +0000, 90 177 10.212934 1 0,0.0,0.03434,14.03,14.03,4800.0
2025 05 12 03 45 12 +0000, 76 150 8.654843 1 0,0.0,0.03434,13.98,13.98,4800.0
2025 05 12 03 45 19 +0000, 78 154 8.885668 1 0,0.0,0.03434,13.83,13.83,4800.0
2025 05 12 03 45 25 +0000, 75 147 8.481730 1 0,0.0,0.03434,14,14,4800.0
2025 05 12 03 45 31 +0000, 75 150 8.654835 1 0,0.0,0.03434,14.11,14.11,4800.0
2025 05 12 03 45 37 +0000, 88 172 9.924399 1 0,0.0,0.03434,14.01,14.01,4800.0
2025 05 12 03 45 43 +0000, 66 130 7.500748 1 0,0.0,0.03434,14,14,4800.0
2025 05 12 03 45 49 +0000, 80 159 9.174193 1 0,0.0,0.03434,14.01,14.01,4800.0
2025 05 12 03 45 55 +0000, 85 169 9.751262 1 0,0.0,0.03434,14.27,14.27,4800.0
2025 05 12 03 46 01 +0000, 83 164 9.462731 1 0,0.0,0.03434,14.24,14.24,4800.0
2025 05 12 03 46 07 +0000, 83 164 9.462731 1 0,0.0,0.03434,14.01,14.01,4800.0
2025 05 12 03 46 13 +0000, 72 143 8.250902 1 0,0.0,0.03434,13.98,13.98,4800.0
2025 05 12 03 46 20 +0000, 83 165 9.520434 1 0,0.0,0.03434,13.87,13.87,4800.0
2025 05 12 03 46 26 +0000, 80 158 9.116491 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 12 03 46 32 +0000, 91 178 10.270647 1 0,0.0,0.03434,14.08,14.08,4800.0
2025 05 12 03 46 38 +0000, 85 167 9.635858 1 0,0.0,0.03434,13.93,13.93,4800.0
2025 05 12 03 46 44 +0000, 85 170 9.808965 1 0,0.0,0.03434,14.16,14.16,4800.0
2025 05 12 03 46 50 +0000, 80 158 9.116491 1 0,0.0,0.03434,13.84,13.84,4800.0
2025 05 12 03 46 56 +0000, 76 150 8.654843 1 0,0.0,0.03434,13.87,13.87,4800.0
2025 05 12 03 47 02 +0000, 96 188 10.847734 1 0,0.0,0.03434,13.84,13.84,4800.0
2025 05 12 03 47 08 +0000, 87 171 9.866688 1 0,0.0,0.03434,14.03,14.03,4800.0
2025 05 12 03 47 14 +0000, 84 167 9.635848 1 0,0.0,0.03434,13.9,13.9,4800.0
2025 05 12 03 47 21 +0000, 73 146 8.424013 1 0,0.0,0.03434,14.2,14.2,4800.0
2025 05 12 03 47 27 +0000, 84 165 9.520443 1 0,0.0,0.03434,13.93,13.93,4800.0
2025 05 12 03 47 33 +0000, 84 166 9.578145 1 0,0.0,0.03434,14.06,14.06,4800.0
2025 05 12 03 47 39 +0000, 82 162 9.347319 1 0,0.0,0.03434,14.05,14.05,4800.0
2025 05 12 03 47 45 +0000, 79 156 9.001079 1 0,0.0,0.03434,14.18,14.18,4800.0
2025 05 12 03 47 51 +0000, 79 156 9.001079 1 0,0.0,0.03434,13.6,13.6,4800.0
2025 05 12 03 47 57 +0000, 84 168 9.693550 1 0,0.0,0.03434,13.9,13.9,4800.0
2025 05 12 03 48 03 +0000, 90 177 10.212934 1 0,0.0,0.03434,13.78,13.78,4800.0
2025 05 12 03 48 09 +0000, 93 185 10.674591 1 0,0.0,0.03434,13.99,13.99,4800.0
2025 05 12 03 48 15 +0000, 87 171 9.866688 1 0,0.0,0.03434,14.09,14.09,4800.0
2025 05 12 03 48 22 +0000, 79 159 9.174184 1 0,0.0,0.03434,14.12,14.12,4800.0
2025 05 12 03 48 28 +0000, 87 172 9.924390 1 0,0.0,0.03434,13.99,13.99,4800.0
2025 05 12 03 48 34 +0000, 92 180 10.386064 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 12 03 48 40 +0000, 80 157 9.058790 1 0,0.0,0.03434,14.22,14.22,4800.0
2025 05 12 03 48 46 +0000, 83 165 9.520434 1 0,0.0,0.03434,13.7,13.7,4800.0
2025 05 12 03 48 52 +0000, 94 186 10.732305 1 0,0.0,0.03434,13.72,13.72,4800.0
2025 05 12 03 48 58 +0000, 88 173 9.982102 1 0,0.0,0.03434,14.2,14.2,4800.0
2025 05 12 03 49 04 +0000, 70 138 7.962382 1 0,0.0,0.03434,14.05,14.05,4800.0
2025 05 12 03 49 10 +0000, 82 163 9.405020 1 0,0.0,0.03434,13.86,13.86,4800.0
2025 05 12 03 49 16 +0000, 92 180 10.386064 1 0,0.0,0.03434,14,14,4800.0
2025 05 12 03 49 23 +0000, 81 162 9.347309 1 0,0.0,0.03434,14.21,14.21,4800.0
2025 05 12 03 49 29 +0000, 68 137 7.904665 1 0,0.0,0.03434,13.91,13.91,4800.0
2025 05 12 03 49 35 +0000, 80 158 9.116491 1 0,0.0,0.03434,14.04,14.04,4800.0
2025 05 12 03 49 41 +0000, 93 185 10.674591 1 0,0.0,0.03434,14.11,14.11,4800.0
2025 05 12 03 49 47 +0000, 94 184 10.616899 1 0,0.0,0.03434,14.18,14.18,4800.0
2025 05 12 03 49 53 +0000, 79 157 9.058781 1 0,0.0,0.03434,14.1,14.1,4800.0
2025 05 12 03 50 01 +0000, 75 149 8.597133 1 0,0.0,0.03434,13.73,13.73,0.0
2025 05 12 03 50 07 +0000, 73 146 8.424013 1 0,0.0,0.03434,14.17,14.17,0.0
2025 05 12 03 50 14 +0000, 84 166 9.578145 1 0,0.0,0.03434,14.1,14.1,0.0
2025 05 12 03 50 20 +0000, 84 165 9.520443 1 0,0.0,0.03434,14.12,14.12,0.0
2025 05 12 03 50 26 +0000, 82 160 9.231915 1 0,0.0,0.03434,14.1,14.1,0.0
2025 05 12 03 50 32 +0000, 84 167 9.635848 1 0,0.0,0.03434,13.86,13.86,0.0
2025 05 12 03 50 38 +0000, 91 180 10.386053 1 0,0.0,0.03434,14.08,14.08,0.0
2025 05 12 03 50 44 +0000, 81 159 9.174203 1 0,0.0,0.03434,13.71,13.71,0.0
2025 05 12 03 50 50 +0000, 77 151 8.712554 1 0,0.0,0.03434,14.05,14.05,0.0
2025 05 12 03 50 56 +0000, 91 179 10.328351 1 0,0.0,0.03434,14.13,14.13,0.0
2025 05 12 03 51 05 +0000, 88 173 9.982102 1 0,30.0,0.18804222222222225,14.14,14.14,4800.0
2025 05 12 03 51 11 +0000, 120 241 13.906408 1 0,30.0,0.18804222222222225,14.04,14.04,4800.0
2025 05 12 03 51 17 +0000, 128 258 14.887547 1 0,30.0,0.18804222222222225,13.87,13.87,4800.0
2025 05 12 03 51 23 +0000, 129 259 14.945271 1 0,30.0,0.18804222222222225,14.14,14.14,4800.0
2025 05 12 03 51 29 +0000, 127 250 14.425872 1 0,30.0,0.18804222222222225,14.06,14.06,4800.0
2025 05 12 03 51 35 +0000, 124 249 14.368121 1 0,30.0,0.18804222222222225,13.79,13.79,4800.0
2025 05 12 03 51 41 +0000, 136 271 15.637877 1 0,30.0,0.18804222222222225,13.56,13.56,4800.0
2025 05 12 03 51 47 +0000, 109 218 12.579023 1 0,30.0,0.18804222222222225,14.14,14.14,4800.0
2025 05 12 03 51 53 +0000, 133 267 15.406996 1 0,30.0,0.18804222222222225,14.06,14.06,4800.0
2025 05 12 03 51 59 +0000, 123 245 14.137280 1 0,30.0,0.18804222222222225,13.94,13.94,4800.0
2025 05 12 03 52 06 +0000, 120 237 13.675581 1 0,30.0,0.18804222222222225,14.02,14.02,4800.0
2025 05 12 03 52 12 +0000, 124 248 14.310414 1 0,30.0,0.18804222222222225,14.2,14.2,4800.0
2025 05 12 03 52 18 +0000, 125 248 14.310429 1 0,30.0,0.18804222222222225,13.7,13.7,4800.0
2025 05 12 03 52 24 +0000, 126 255 14.714395 1 0,30.0,0.18804222222222225,14.08,14.08,4800.0
2025 05 12 03 52 30 +0000, 123 244 14.079572 1 0,30.0,0.18804222222222225,13.82,13.82,4800.0
2025 05 12 03 52 36 +0000, 139 279 16.099594 1 0,30.0,0.18804222222222225,14.11,14.11,4800.0
2025 05 12 03 52 42 +0000, 118 235 13.560142 1 0,30.0,0.18804222222222225,13.87,13.87,4800.0
2025 05 12 03 52 48 +0000, 114 232 13.386969 1 0,30.0,0.18804222222222225,14.2,14.2,4800.0
2025 05 12 03 52 54 +0000, 130 261 15.060701 1 0,30.0,0.18804222222222225,13.94,13.94,4800.0
2025 05 12 03 53 00 +0000, 119 239 13.790981 1 0,30.0,0.18804222222222225,14.08,14.08,4800.0
2025 05 12 03 53 07 +0000, 133 266 15.349287 1 0,30.0,0.18804222222222225,13.93,13.93,4800.0
2025 05 12 03 53 13 +0000, 115 229 13.213863 1 0,30.0,0.18804222222222225,14.14,14.14,4800.0
2025 05 12 03 53 19 +0000, 111 222 12.809871 1 0,30.0,0.18804222222222225,14,14,4800.0
2025 05 12 03 53 25 +0000, 120 242 13.964115 1 0,30.0,0.18804222222222225,14.14,14.14,4800.0
2025 05 12 03 53 31 +0000, 114 228 13.156145 1 0,30.0,0.18804222222222225,14.04,14.04,4800.0
2025 05 12 03 53 37 +0000, 138 273 15.753325 1 0,30.0,0.18804222222222225,13.81,13.81,4800.0
2025 05 12 03 53 43 +0000, 127 252 14.541287 1 0,30.0,0.18804222222222225,13.64,13.64,4800.0
2025 05 12 03 53 49 +0000, 128 255 14.714424 1 0,30.0,0.18804222222222225,13.85,13.85,4800.0
2025 05 12 03 53 55 +0000, 112 225 12.983001 1 0,30.0,0.18804222222222225,14.09,14.09,4800.0
2025 05 12 03 54 01 +0000, 118 234 13.502435 1 0,30.0,0.18804222222222225,13.9,13.9,4800.0
2025 05 12 03 54 08 +0000, 124 248 14.310414 1 0,30.0,0.18804222222222225,13.99,13.99,4800.0
2025 05 12 03 54 14 +0000, 133 266 15.349287 1 0,30.0,0.18804222222222225,14,14,4800.0
2025 05 12 03 54 20 +0000, 122 245 14.137265 1 0,30.0,0.18804222222222225,13.98,13.98,4800.0
2025 05 12 03 54 26 +0000, 117 235 13.560128 1 0,30.0,0.18804222222222225,14,14,4800.0
2025 05 12 03 54 32 +0000, 117 233 13.444715 1 0,30.0,0.18804222222222225,14.09,14.09,4800.0
2025 05 12 03 54 38 +0000, 125 251 14.483550 1 0,30.0,0.18804222222222225,13.94,13.94,4800.0
2025 05 12 03 54 44 +0000, 115 231 13.329276 1 0,30.0,0.18804222222222225,13.94,13.94,4800.0
2025 05 12 03 54 50 +0000, 106 214 12.348164 1 0,30.0,0.18804222222222225,13.98,13.98,4800.0
2025 05 12 03 54 56 +0000, 128 255 14.714424 1 0,30.0,0.18804222222222225,14.2,14.2,4800.0
2025 05 12 03 55 02 +0000, 118 237 13.675554 1 0,30.0,0.18804222222222225,13.89,13.89,4800.0
2025 05 12 03 55 09 +0000, 113 228 13.156132 1 0,30.0,0.18804222222222225,13.51,13.51,4800.0
2025 05 12 03 55 15 +0000, 120 241 13.906408 1 0,30.0,0.18804222222222225,14.04,14.04,4800.0
2025 05 12 03 55 21 +0000, 120 240 13.848701 1 0,30.0,0.18804222222222225,14,14,4800.0
2025 05 12 03 55 27 +0000, 126 252 14.541272 1 0,30.0,0.18804222222222225,14.18,14.18,4800.0
2025 05 12 03 55 33 +0000, 113 226 13.040719 1 0,30.0,0.18804222222222225,13.86,13.86,4800.0
2025 05 12 03 55 39 +0000, 122 246 14.194971 1 0,30.0,0.18804222222222225,13.96,13.96,4800.0
2025 05 12 03 55 45 +0000, 127 256 14.772118 1 0,30.0,0.18804222222222225,13.86,13.86,4800.0
2025 05 12 03 55 51 +0000, 120 240 13.848701 1 0,30.0,0.18804222222222225,13.8,13.8,4800.0
2025 05 12 03 55 57 +0000, 104 208 12.001911 1 0,30.0,0.18804222222222225,14.07,14.07,4800.0
2025 05 12 03 56 03 +0000, 111 221 12.752165 1 0,30.0,0.18804222222222225,13.94,13.94,4800.0
2025 05 12 03 56 09 +0000, 118 236 13.617848 1 0,30.0,0.18804222222222225,14.01,14.01,4800.0
2025 05 12 03 56 16 +0000, 119 240 13.848687 1 0,30.0,0.18804222222222225,13.92,13.92,4800.0
2025 05 12 03 56 22 +0000, 119 238 13.733274 1 0,30.0,0.18804222222222225,13.92,13.92,4800.0
2025 05 12 03 56 28 +0000, 117 237 13.675541 1 0,30.0,0.18804222222222225,14.07,14.07,4800.0
2025 05 12 03 56 34 +0000, 130 261 15.060701 1 0,30.0,0.18804222222222225,14.03,14.03,4800.0
2025 05 12 03 56 40 +0000, 140 281 16.215029 1 0,30.0,0.18804222222222225,14.1,14.1,4800.0
2025 05 12 03 56 46 +0000, 133 266 15.349287 1 0,30.0,0.18804222222222225,14.05,14.05,4800.0
2025 05 12 03 56 52 +0000, 117 235 13.560128 1 0,30.0,0.18804222222222225,13.99,13.99,4800.0
2025 05 12 03 56 58 +0000, 124 247 14.252707 1 0,30.0,0.18804222222222225,14.23,14.23,4800.0
2025 05 12 03 57 04 +0000, 124 247 14.252707 1 0,30.0,0.18804222222222225,13.67,13.67,4800.0
2025 05 12 03 57 10 +0000, 128 255 14.714424 1 0,30.0,0.18804222222222225,14.02,14.02,4800.0
2025 05 12 03 57 17 +0000, 106 211 12.175050 1 0,30.0,0.18804222222222225,13.98,13.98,4800.0
2025 05 12 03 57 23 +0000, 126 253 14.598980 1 0,30.0,0.18804222222222225,13.96,13.96,4800.0
2025 05 12 03 57 29 +0000, 124 246 14.194999 1 0,30.0,0.18804222222222225,13.99,13.99,4800.0
2025 05 12 03 57 35 +0000, 129 257 14.829854 1 0,30.0,0.18804222222222225,14.04,14.04,4800.0
2025 05 12 03 57 41 +0000, 121 246 14.194957 1 0,30.0,0.18804222222222225,13.83,13.83,4800.0
2025 05 12 03 57 47 +0000, 115 229 13.213863 1 0,30.0,0.18804222222222225,13.97,13.97,4800.0
2025 05 12 03 57 53 +0000, 125 252 14.541258 1 0,30.0,0.18804222222222225,14,14,4800.0
2025 05 12 03 57 59 +0000, 118 238 13.733261 1 0,30.0,0.18804222222222225,13.9,13.9,4800.0
2025 05 12 03 58 05 +0000, 123 249 14.368107 1 0,30.0,0.18804222222222225,13.91,13.91,4800.0
2025 05 12 03 58 12 +0000, 135 270 15.580153 1 0,30.0,0.18804222222222225,14.07,14.07,4800.0
2025 05 12 03 58 18 +0000, 111 220 12.694459 1 0,30.0,0.18804222222222225,14.29,14.29,4800.0
2025 05 12 03 58 24 +0000, 112 226 13.040706 1 0,30.0,0.18804222222222225,14.26,14.26,4800.0
2025 05 12 03 58 30 +0000, 127 255 14.714410 1 0,30.0,0.18804222222222225,14.31,14.31,4800.0
2025 05 12 03 58 36 +0000, 121 241 13.906423 1 0,30.0,0.18804222222222225,14.04,14.04,4800.0
2025 05 12 03 58 42 +0000, 123 246 14.194985 1 0,30.0,0.18804222222222225,14.15,14.15,4800.0
2025 05 12 03 58 48 +0000, 123 245 14.137280 1 0,30.0,0.18804222222222225,14.17,14.17,4800.0
2025 05 12 03 58 54 +0000, 130 259 14.945286 1 0,30.0,0.18804222222222225,13.93,13.93,4800.0
2025 05 12 03 59 00 +0000, 127 255 14.714410 1 0,30.0,0.18804222222222225,14.16,14.16,4800.0
2025 05 12 03 59 06 +0000, 110 222 12.809857 1 0,30.0,0.18804222222222225,14.05,14.05,4800.0
2025 05 12 03 59 12 +0000, 128 256 14.772132 1 0,30.0,0.18804222222222225,14.03,14.03,4800.0
2025 05 12 03 59 19 +0000, 121 244 14.079543 1 0,30.0,0.18804222222222225,14.03,14.03,4800.0
2025 05 12 03 59 25 +0000, 120 240 13.848701 1 0,30.0,0.18804222222222225,14.04,14.04,4800.0
2025 05 12 03 59 31 +0000, 126 254 14.656687 1 0,30.0,0.18804222222222225,14.06,14.06,4800.0
2025 05 12 03 59 37 +0000, 111 224 12.925282 1 0,30.0,0.18804222222222225,14.04,14.04,4800.0
2025 05 12 03 59 43 +0000, 123 248 14.310401 1 0,30.0,0.18804222222222225,13.98,13.98,4800.0
2025 05 12 03 59 49 +0000, 118 236 13.617848 1 0,30.0,0.18804222222222225,14.13,14.13,4800.0
2025 05 12 03 59 55 +0000, 116 234 13.502407 1 0,30.0,0.18804222222222225,13.83,13.83,4800.0
2025 05 12 04 00 01 +0000, 120 241 13.906408 1 0,30.0,0.18804222222222225,14.14,14.14,4800.0
2025 05 12 04 00 07 +0000, 117 236 13.617835 1 0,30.0,0.18804222222222225,13.91,13.91,4800.0
2025 05 12 04 00 13 +0000, 128 255 14.714424 1 0,30.0,0.18804222222222225,14.12,14.12,4800.0
2025 05 12 04 00 20 +0000, 117 234 13.502421 1 0,30.0,0.18804222222222225,14.13,14.13,4800.0
2025 05 12 04 00 26 +0000, 111 222 12.809871 1 0,30.0,0.18804222222222225,14.13,14.13,4800.0
2025 05 12 04 00 32 +0000, 122 243 14.021851 1 0,30.0,0.18804222222222225,13.85,13.85,4800.0
2025 05 12 04 00 38 +0000, 121 241 13.906423 1 0,30.0,0.18804222222222225,14.14,14.14,4800.0
2025 05 12 04 00 44 +0000, 119 238 13.733274 1 0,30.0,0.18804222222222225,13.84,13.84,4800.0
2025 05 12 04 00 50 +0000, 123 245 14.137280 1 0,30.0,0.18804222222222225,13.79,13.79,4800.0
2025 05 12 04 00 56 +0000, 135 271 15.637860 1 0,30.0,0.18804222222222225,14.26,14.26,4800.0
2025 05 12 04 01 02 +0000, 128 256 14.772132 1 0,30.0,0.18804222222222225,14.1,14.1,4800.0
2025 05 12 04 01 11 +0000, 127 257 14.829824 1 0,50.0,0.3293444444444445,14.08,14.08,4800.0
2025 05 12 04 01 17 +0000, 129 256 14.772147 1 0,50.0,0.3293444444444445,13.96,13.96,4800.0
2025 05 12 04 01 23 +0000, 147 295 17.023079 1 0,50.0,0.3293444444444445,13.65,13.65,4800.0
2025 05 12 04 01 29 +0000, 137 276 15.926435 1 0,50.0,0.3293444444444445,14.08,14.08,4800.0
2025 05 12 04 01 35 +0000, 135 268 15.464735 1 0,50.0,0.3293444444444445,14.02,14.02,4800.0
2025 05 12 04 01 41 +0000, 136 273 15.753294 1 0,50.0,0.3293444444444445,13.93,13.93,4800.0
2025 05 12 04 01 47 +0000, 126 255 14.714395 1 0,50.0,0.3293444444444445,14.12,14.12,4800.0
2025 05 12 04 01 53 +0000, 133 264 15.233871 1 0,50.0,0.3293444444444445,14.26,14.26,4800.0
2025 05 12 04 01 59 +0000, 122 243 14.021851 1 0,50.0,0.3293444444444445,14.16,14.16,4800.0
2025 05 12 04 02 05 +0000, 134 267 15.407011 1 0,50.0,0.3293444444444445,14.07,14.07,4800.0
2025 05 12 04 02 12 +0000, 137 272 15.695601 1 0,50.0,0.3293444444444445,13.77,13.77,4800.0
2025 05 12 04 02 18 +0000, 151 299 17.253990 1 0,50.0,0.3293444444444445,14.2,14.2,4800.0
2025 05 12 04 02 24 +0000, 128 255 14.714424 1 0,50.0,0.3293444444444445,14.19,14.19,4800.0
2025 05 12 04 02 30 +0000, 132 267 15.406981 1 0,50.0,0.3293444444444445,13.89,13.89,4800.0
2025 05 12 04 02 36 +0000, 128 257 14.829839 1 0,50.0,0.3293444444444445,14.06,14.06,4800.0
2025 05 12 04 02 42 +0000, 133 265 15.291579 1 0,50.0,0.3293444444444445,14.11,14.11,4800.0
2025 05 12 04 02 48 +0000, 136 272 15.695585 1 0,50.0,0.3293444444444445,14.05,14.05,4800.0
2025 05 12 04 02 54 +0000, 128 252 14.541301 1 0,50.0,0.3293444444444445,14.08,14.08,4800.0
2025 05 12 04 03 00 +0000, 131 263 15.176132 1 0,50.0,0.3293444444444445,13.76,13.76,4800.0
2025 05 12 04 03 06 +0000, 138 275 15.868743 1 0,50.0,0.3293444444444445,14.01,14.01,4800.0
2025 05 12 04 03 13 +0000, 137 274 15.811017 1 0,50.0,0.3293444444444445,14.04,14.04,4800.0
2025 05 12 04 03 19 +0000, 134 264 15.233886 1 0,50.0,0.3293444444444445,14.21,14.21,4800.0
2025 05 12 04 03 25 +0000, 147 295 17.023079 1 0,50.0,0.3293444444444445,13.94,13.94,4800.0
2025 05 12 04 03 31 +0000, 124 250 14.425828 1 0,50.0,0.3293444444444445,14.19,14.19,4800.0
2025 05 12 04 03 37 +0000, 134 268 15.464719 1 0,50.0,0.3293444444444445,14.03,14.03,4800.0
2025 05 12 04 03 43 +0000, 138 278 16.041870 1 0,50.0,0.3293444444444445,13.77,13.77,4800.0
2025 05 12 04 03 49 +0000, 120 238 13.733288 1 0,50.0,0.3293444444444445,13.67,13.67,4800.0
2025 05 12 04 03 55 +0000, 127 255 14.714410 1 0,50.0,0.3293444444444445,14.04,14.04,4800.0
2025 05 12 04 04 01 +0000, 133 265 15.291579 1 0,50.0,0.3293444444444445,14.13,14.13,4800.0
2025 05 12 04 04 07 +0000, 131 260 15.003008 1 0,50.0,0.3293444444444445,14.05,14.05,4800.0
2025 05 12 04 04 14 +0000, 140 277 15.984193 1 0,50.0,0.3293444444444445,14.13,14.13,4800.0
2025 05 12 04 04 20 +0000, 120 240 13.848701 1 0,50.0,0.3293444444444445,14.08,14.08,4800.0
2025 05 12 04 04 26 +0000, 129 257 14.829854 1 0,50.0,0.3293444444444445,14.06,14.06,4800.0
2025 05 12 04 04 32 +0000, 127 251 14.483579 1 0,50.0,0.3293444444444445,13.82,13.82,4800.0
2025 05 12 04 04 38 +0000, 139 275 15.868758 1 0,50.0,0.3293444444444445,14.27,14.27,4800.0
2025 05 12 04 04 44 +0000, 130 256 14.772161 1 0,50.0,0.3293444444444445,14.16,14.16,4800.0
2025 05 12 04 04 50 +0000, 123 246 14.194985 1 0,50.0,0.3293444444444445,13.92,13.92,4800.0
2025 05 12 04 04 56 +0000, 143 283 16.330498 1 0,50.0,0.3293444444444445,14.17,14.17,4800.0
2025 05 12 04 05 02 +0000, 140 279 16.099611 1 0,50.0,0.3293444444444445,14.2,14.2,4800.0
2025 05 12 04 05 08 +0000, 129 255 14.714438 1 0,50.0,0.3293444444444445,13.87,13.87,4800.0
2025 05 12 04 05 15 +0000, 123 246 14.194985 1 0,50.0,0.3293444444444445,14.25,14.25,4800.0
2025 05 12 04 05 21 +0000, 136 270 15.580168 1 0,50.0,0.3293444444444445,14.24,14.24,4800.0
2025 05 12 04 05 27 +0000, 131 258 14.887592 1 0,50.0,0.3293444444444445,14.12,14.12,4800.0
2025 05 12 04 05 33 +0000, 121 242 13.964129 1 0,50.0,0.3293444444444445,14.07,14.07,4800.0
2025 05 12 04 05 39 +0000, 131 259 14.945300 1 0,50.0,0.3293444444444445,14.19,14.19,4800.0
2025 05 12 04 05 45 +0000, 149 298 17.196243 1 0,50.0,0.3293444444444445,13.99,13.99,4800.0
2025 05 12 04 05 51 +0000, 120 240 13.848701 1 0,50.0,0.3293444444444445,14.18,14.18,4800.0
2025 05 12 04 05 57 +0000, 145 288 16.619078 1 0,50.0,0.3293444444444445,13.8,13.8,4800.0
2025 05 12 04 06 03 +0000, 123 240 13.848743 1 0,50.0,0.3293444444444445,13.91,13.91,4800.0
2025 05 12 04 06 09 +0000, 130 258 14.887577 1 0,50.0,0.3293444444444445,14.09,14.09,4800.0
2025 05 12 04 06 16 +0000, 133 263 15.176162 1 0,50.0,0.3293444444444445,13.89,13.89,4800.0
2025 05 12 04 06 22 +0000, 121 241 13.906423 1 0,50.0,0.3293444444444445,14.13,14.13,4800.0
2025 05 12 04 06 28 +0000, 135 270 15.580153 1 0,50.0,0.3293444444444445,13.93,13.93,4800.0
2025 05 12 04 06 34 +0000, 136 269 15.522459 1 0,50.0,0.3293444444444445,13.74,13.74,4800.0
2025 05 12 04 06 40 +0000, 159 317 18.292929 1 0,50.0,0.3293444444444445,13.94,13.94,4800.0
2025 05 12 04 06 46 +0000, 136 272 15.695585 1 0,50.0,0.3293444444444445,13.72,13.72,4800.0
2025 05 12 04 06 52 +0000, 128 256 14.772132 1 0,50.0,0.3293444444444445,14,14,4800.0
2025 05 12 04 06 58 +0000, 136 271 15.637877 1 0,50.0,0.3293444444444445,14.14,14.14,4800.0
2025 05 12 04 07 04 +0000, 132 264 15.233856 1 0,50.0,0.3293444444444445,13.76,13.76,4800.0
2025 05 12 04 07 10 +0000, 128 256 14.772132 1 0,50.0,0.3293444444444445,13.88,13.88,4800.0
2025 05 12 04 07 17 +0000, 142 282 16.272770 1 0,50.0,0.3293444444444445,13.93,13.93,4800.0
2025 05 12 04 07 23 +0000, 139 274 15.811049 1 0,50.0,0.3293444444444445,14.09,14.09,4800.0
2025 05 12 04 07 29 +0000, 134 267 15.407011 1 0,50.0,0.3293444444444445,14.01,14.01,4800.0
2025 05 12 04 07 35 +0000, 137 271 15.637891 1 0,50.0,0.3293444444444445,13.83,13.83,4800.0
2025 05 12 04 07 41 +0000, 139 275 15.868758 1 0,50.0,0.3293444444444445,13.67,13.67,4800.0
2025 05 12 04 07 47 +0000, 145 288 16.619078 1 0,50.0,0.3293444444444445,14.06,14.06,4800.0
2025 05 12 04 07 53 +0000, 125 248 14.310429 1 0,50.0,0.3293444444444445,14.23,14.23,4800.0
2025 05 12 04 07 59 +0000, 143 285 16.445915 1 0,50.0,0.3293444444444445,13.99,13.99,4800.0
2025 05 12 04 08 05 +0000, 151 299 17.253990 1 0,50.0,0.3293444444444445,14.19,14.19,4800.0
2025 05 12 04 08 11 +0000, 144 285 16.445932 1 0,50.0,0.3293444444444445,13.63,13.63,4800.0
2025 05 12 04 08 18 +0000, 132 263 15.176147 1 0,50.0,0.3293444444444445,14.25,14.25,4800.0
2025 05 12 04 08 24 +0000, 141 280 16.157337 1 0,50.0,0.3293444444444445,14.1,14.1,4800.0
2025 05 12 04 08 30 +0000, 130 258 14.887577 1 0,50.0,0.3293444444444445,14.06,14.06,4800.0
2025 05 12 04 08 36 +0000, 135 270 15.580153 1 0,50.0,0.3293444444444445,14.13,14.13,4800.0
2025 05 12 04 08 42 +0000, 119 236 13.617862 1 0,50.0,0.3293444444444445,13.98,13.98,4800.0
2025 05 12 04 08 48 +0000, 145 288 16.619078 1 0,50.0,0.3293444444444445,14.11,14.11,4800.0
2025 05 12 04 08 54 +0000, 128 253 14.599009 1 0,50.0,0.3293444444444445,14.28,14.28,4800.0
2025 05 12 04 09 00 +0000, 138 273 15.753325 1 0,50.0,0.3293444444444445,14.23,14.23,4800.0
2025 05 12 04 09 06 +0000, 136 269 15.522459 1 0,50.0,0.3293444444444445,14.11,14.11,4800.0
2025 05 12 04 09 12 +0000, 157 307 17.715780 1 0,50.0,0.3293444444444445,14.07,14.07,4800.0
2025 05 12 04 09 19 +0000, 128 252 14.541301 1 0,50.0,0.3293444444444445,13.91,13.91,4800.0
2025 05 12 04 09 25 +0000, 140 277 15.984193 1 0,50.0,0.3293444444444445,13.71,13.71,4800.0
2025 05 12 04 09 31 +0000, 152 303 17.484848 1 0,50.0,0.3293444444444445,13.74,13.74,4800.0
2025 05 12 04 09 37 +0000, 136 269 15.522459 1 0,50.0,0.3293444444444445,14.2,14.2,4800.0
2025 05 12 04 09 43 +0000, 126 253 14.598980 1 0,50.0,0.3293444444444445,13.94,13.94,4800.0
2025 05 12 04 09 49 +0000, 126 252 14.541272 1 0,50.0,0.3293444444444445,14.03,14.03,4800.0
2025 05 12 04 09 55 +0000, 143 285 16.445915 1 0,50.0,0.3293444444444445,13.76,13.76,4800.0
2025 05 12 04 10 01 +0000, 111 220 12.694459 1 0,50.0,0.3293444444444445,14.04,14.04,4800.0
2025 05 12 04 10 07 +0000, 148 296 17.080807 1 0,50.0,0.3293444444444445,13.9,13.9,4800.0
2025 05 12 04 10 13 +0000, 144 289 16.676771 1 0,50.0,0.3293444444444445,14.01,14.01,4800.0
