Local Time,Measurement,Size (nm),Voltage (V),Sheath Flow,Flowmeter Flow,Corona HV (V)
2025 05 11 20 08 53 +0200, 103 211 12.175014 1 0,0.0,0.03434,13.97,13.97,4800.0
2025 05 11 20 08 59 +0200, 104 215 12.405845 1 0,0.0,0.03434,13.76,13.76,4800.0
2025 05 11 20 09 05 +0200, 100 205 11.828750 1 0,0.0,0.03434,13.91,13.91,4800.0
2025 05 11 20 09 11 +0200, 104 215 12.405845 1 0,0.0,0.03434,14.22,14.22,4800.0
2025 05 11 20 09 17 +0200, 96 201 11.597885 1 0,0.0,0.03434,13.9,13.9,4800.0
2025 05 11 20 09 23 +0200, 95 195 11.251650 1 0,0.0,0.03434,13.98,13.98,4800.0
2025 05 11 20 09 29 +0200, 96 195 11.251661 1 0,0.0,0.03434,14.21,14.21,4800.0
2025 05 11 20 09 35 +0200, 92 189 10.905395 1 0,0.0,0.03434,14.05,14.05,4800.0
2025 05 11 20 09 41 +0200, 86 176 10.155190 1 0,0.0,0.03434,14.13,14.13,4800.0
2025 05 11 20 09 48 +0200, 92 189 10.905395 1 0,0.0,0.03434,13.96,13.96,4800.0
2025 05 11 20 09 54 +0200, 90 186 10.732263 1 0,0.0,0.03434,13.94,13.94,4800.0
2025 05 11 20 10 00 +0200, 90 187 10.789966 1 0,0.0,0.03434,13.98,13.98,4800.0
2025 05 11 20 10 06 +0200, 86 175 10.097487 1 0,0.0,0.03434,14.24,14.24,4800.0
2025 05 11 20 10 12 +0200, 106 219 12.636690 1 0,0.0,0.03434,13.78,13.78,4800.0
2025 05 11 20 10 18 +0200, 87 179 10.328310 1 0,0.0,0.03434,13.87,13.87,4800.0
2025 05 11 20 10 24 +0200, 88 182 10.501429 1 0,0.0,0.03434,14.01,14.01,4800.0
2025 05 11 20 10 30 +0200, 85 175 10.097478 1 0,0.0,0.03434,14.09,14.09,4800.0
2025 05 11 20 10 36 +0200, 109 226 13.040668 1 0,0.0,0.03434,14.07,14.07,4800.0
2025 05 11 20 10 42 +0200, 99 205 11.828737 1 0,0.0,0.03434,14.17,14.17,4800.0
2025 05 11 20 10 49 +0200, 89 183 10.559142 1 0,0.0,0.03434,14.09,14.09,4800.0
2025 05 11 20 10 55 +0200, 97 200 11.540192 1 0,0.0,0.03434,13.97,13.97,4800.0
2025 05 11 20 11 01 +0200, 110 225 12.982975 1 0,0.0,0.03434,13.97,13.97,4800.0
2025 05 11 20 11 07 +0200, 107 218 12.578998 1 0,0.0,0.03434,13.79,13.79,4800.0
2025 05 11 20 11 13 +0200, 93 192 11.078516 1 0,0.0,0.03434,14.08,14.08,4800.0
2025 05 11 20 11 19 +0200, 92 191 11.020802 1 0,0.0,0.03434,14.12,14.12,4800.0
2025 05 11 20 11 25 +0200, 92 189 10.905395 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 11 20 11 31 +0200, 96 198 11.424773 1 0,0.0,0.03434,13.68,13.68,4800.0
2025 05 11 20 11 37 +0200, 96 196 11.309365 1 0,0.0,0.03434,14.2,14.2,4800.0
2025 05 11 20 11 43 +0200, 98 203 11.713316 1 0,0.0,0.03434,13.88,13.88,4800.0
2025 05 11 20 11 50 +0200, 105 218 12.578973 1 0,0.0,0.03434,14.12,14.12,4800.0
2025 05 11 20 11 56 +0200, 95 198 11.424762 1 0,0.0,0.03434,13.74,13.74,4800.0
2025 05 11 20 12 02 +0200, 117 242 13.964074 1 0,0.0,0.03434,13.85,13.85,4800.0
2025 05 11 20 12 08 +0200, 90 185 10.674560 1 0,0.0,0.03434,13.97,13.97,4800.0
2025 05 11 20 12 14 +0200, 107 219 12.636703 1 0,0.0,0.03434,14.15,14.15,4800.0
2025 05 11 20 12 20 +0200, 94 195 11.251638 1 0,0.0,0.03434,13.88,13.88,4800.0
2025 05 11 20 12 26 +0200, 89 182 10.501439 1 0,0.0,0.03434,13.77,13.77,4800.0
2025 05 11 20 12 32 +0200, 92 188 10.847692 1 0,0.0,0.03434,14.12,14.12,4800.0
2025 05 11 20 12 38 +0200, 103 214 12.348127 1 0,0.0,0.03434,14.21,14.21,4800.0
2025 05 11 20 12 44 +0200, 96 197 11.367068 1 0,0.0,0.03434,13.75,13.75,4800.0
2025 05 11 20 12 51 +0200, 100 203 11.713340 1 0,0.0,0.03434,13.96,13.96,4800.0
2025 05 11 20 12 57 +0200, 87 181 10.443715 1 0,0.0,0.03434,13.88,13.88,4800.0
2025 05 11 20 13 03 +0200, 83 171 9.866649 1 0,0.0,0.03434,14.1,14.1,4800.0
2025 05 11 20 13 09 +0200, 85 177 10.212884 1 0,0.0,0.03434,13.94,13.94,4800.0
2025 05 11 20 13 15 +0200, 87 182 10.501418 1 0,0.0,0.03434,13.99,13.99,4800.0
2025 05 11 20 13 21 +0200, 105 216 12.463563 1 0,0.0,0.03434,14.14,14.14,4800.0
2025 05 11 20 13 27 +0200, 90 184 10.616856 1 0,0.0,0.03434,13.96,13.96,4800.0
2025 05 11 20 13 33 +0200, 101 209 12.059579 1 0,0.0,0.03434,13.87,13.87,4800.0
2025 05 11 20 13 39 +0200, 106 219 12.636690 1 0,0.0,0.03434,14.15,14.15,4800.0
2025 05 11 20 13 45 +0200, 86 177 10.212893 1 0,0.0,0.03434,13.97,13.97,4800.0
2025 05 11 20 13 52 +0200, 95 196 11.309354 1 0,0.0,0.03434,14.16,14.16,4800.0
2025 05 11 20 13 58 +0200, 99 205 11.828737 1 0,0.0,0.03434,13.82,13.82,4800.0
2025 05 11 20 14 04 +0200, 103 211 12.175014 1 0,0.0,0.03434,13.95,13.95,4800.0
2025 05 11 20 14 10 +0200, 105 216 12.463563 1 0,0.0,0.03434,14.16,14.16,4800.0
2025 05 11 20 14 16 +0200, 93 191 11.020813 1 0,0.0,0.03434,13.92,13.92,4800.0
2025 05 11 20 14 22 +0200, 102 210 12.117296 1 0,0.0,0.03434,13.98,13.98,4800.0
2025 05 11 20 14 28 +0200, 92 189 10.905395 1 0,0.0,0.03434,14.12,14.12,4800.0
2025 05 11 20 14 34 +0200, 92 189 10.905395 1 0,0.0,0.03434,13.98,13.98,4800.0
2025 05 11 20 14 40 +0200, 98 199 11.482500 1 0,0.0,0.03434,14.03,14.03,4800.0
2025 05 11 20 14 46 +0200, 86 178 10.270596 1 0,0.0,0.03434,14.03,14.03,4800.0
2025 05 11 20 14 53 +0200, 104 213 12.290435 1 0,0.0,0.03434,13.77,13.77,4800.0
2025 05 11 20 14 59 +0200, 87 181 10.443715 1 0,0.0,0.03434,13.91,13.91,4800.0
2025 05 11 20 15 05 +0200, 92 189 10.905395 1 0,0.0,0.03434,14.08,14.08,4800.0
2025 05 11 20 15 11 +0200, 87 180 10.386012 1 0,0.0,0.03434,13.99,13.99,4800.0
2025 05 11 20 15 17 +0200, 87 177 10.212904 1 0,0.0,0.03434,13.8,13.8,4800.0
2025 05 11 20 15 23 +0200, 88 179 10.328320 1 0,0.0,0.03434,14.21,14.21,4800.0
2025 05 11 20 15 29 +0200, 93 190 10.963109 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 11 20 15 35 +0200, 92 191 11.020802 1 0,0.0,0.03434,13.87,13.87,4800.0
2025 05 11 20 15 41 +0200, 90 186 10.732263 1 0,0.0,0.03434,13.9,13.9,4800.0
2025 05 11 20 15 47 +0200, 81 166 9.578116 1 0,0.0,0.03434,14.19,14.19,4800.0
2025 05 11 20 15 54 +0200, 101 205 11.828761 1 0,0.0,0.03434,13.7,13.7,4800.0
2025 05 11 20 16 00 +0200, 89 183 10.559142 1 0,0.0,0.03434,13.69,13.69,4800.0
2025 05 11 20 16 06 +0200, 89 183 10.559142 1 0,0.0,0.03434,13.94,13.94,4800.0
2025 05 11 20 16 12 +0200, 86 177 10.212893 1 0,0.0,0.03434,14.12,14.12,4800.0
2025 05 11 20 16 18 +0200, 90 182 10.501450 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 11 20 16 24 +0200, 84 174 10.039765 1 0,0.0,0.03434,13.86,13.86,4800.0
2025 05 11 20 16 30 +0200, 90 184 10.616856 1 0,0.0,0.03434,13.75,13.75,4800.0
2025 05 11 20 16 36 +0200, 101 208 12.001875 1 0,0.0,0.03434,14.04,14.04,4800.0
2025 05 11 20 16 42 +0200, 89 183 10.559142 1 0,0.0,0.03434,13.78,13.78,4800.0
2025 05 11 20 16 48 +0200, 93 189 10.905405 1 0,0.0,0.03434,14.21,14.21,4800.0
2025 05 11 20 16 55 +0200, 87 182 10.501418 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 11 20 17 01 +0200, 94 192 11.078526 1 0,0.0,0.03434,13.78,13.78,4800.0
2025 05 11 20 17 07 +0200, 88 181 10.443726 1 0,0.0,0.03434,13.8,13.8,4800.0
2025 05 11 20 17 13 +0200, 97 198 11.424784 1 0,0.0,0.03434,14.04,14.04,4800.0
2025 05 11 20 17 19 +0200, 100 206 11.886454 1 0,0.0,0.03434,13.64,13.64,4800.0
2025 05 11 20 17 25 +0200, 92 190 10.963099 1 0,0.0,0.03434,14.02,14.02,4800.0
2025 05 11 20 17 31 +0200, 93 190 10.963109 1 0,0.0,0.03434,13.7,13.7,4800.0
2025 05 11 20 17 37 +0200, 101 208 12.001875 1 0,0.0,0.03434,14.11,14.11,4800.0
2025 05 11 20 17 43 +0200, 86 177 10.212893 1 0,0.0,0.03434,13.86,13.86,4800.0
2025 05 11 20 17 52 +0200, 92 189 10.905395 1 0,0.0,0.03434,13.83,13.83,0.0
2025 05 11 20 17 58 +0200, 91 185 10.674570 1 0,0.0,0.03434,14.21,14.21,0.0
2025 05 11 20 18 04 +0200, 82 164 9.462722 1 0,0.0,0.03434,14.07,14.07,0.0
2025 05 11 20 18 10 +0200, 92 187 10.789988 1 0,0.0,0.03434,14.05,14.05,0.0
2025 05 11 20 18 16 +0200, 77 155 8.943359 1 0,0.0,0.03434,14.13,14.13,0.0
2025 05 11 20 18 22 +0200, 80 162 9.347300 1 0,0.0,0.03434,14.28,14.28,0.0
2025 05 11 20 18 28 +0200, 73 149 8.597116 1 0,0.0,0.03434,13.93,13.93,0.0
2025 05 11 20 18 34 +0200, 80 162 9.347300 1 0,0.0,0.03434,14.11,14.11,0.0
2025 05 11 20 18 40 +0200, 67 135 7.789257 1 0,0.0,0.03434,14.07,14.07,0.0
2025 05 11 20 18 47 +0200, 71 144 8.308594 1 0,0.0,0.03434,14.14,14.14,0.0
2025 05 11 20 18 55 +0200, 73 148 8.539415 1 0,30.0,0.18804222222222225,13.85,13.85,4800.0
2025 05 11 20 19 01 +0200, 507 1056 60.971581 1 0,30.0,0.18804222222222225,13.92,13.92,4800.0
2025 05 11 20 19 07 +0200, 527 1103 63.687382 1 0,30.0,0.18804222222222225,14.19,14.19,4800.0
2025 05 11 20 19 13 +0200, 521 1085 62.647369 1 0,30.0,0.18804222222222225,14.01,14.01,4800.0
2025 05 11 20 19 19 +0200, 561 1169 67.501747 1 0,30.0,0.18804222222222225,14.07,14.07,4800.0
2025 05 11 20 19 25 +0200, 526 1092 63.051983 1 0,30.0,0.18804222222222225,13.73,13.73,4800.0
2025 05 11 20 19 31 +0200, 561 1173 67.732803 1 0,30.0,0.18804222222222225,14.04,14.04,4800.0
2025 05 11 20 19 38 +0200, 544 1136 65.594521 1 0,30.0,0.18804222222222225,13.98,13.98,4800.0
2025 05 11 20 19 44 +0200, 515 1074 62.011673 1 0,30.0,0.18804222222222225,14.17,14.17,4800.0
2025 05 11 20 19 50 +0200, 526 1095 63.225258 1 0,30.0,0.18804222222222225,13.86,13.86,4800.0
2025 05 11 20 19 56 +0200, 592 1233 71.200775 1 0,30.0,0.18804222222222225,13.73,13.73,4800.0
2025 05 11 20 20 02 +0200, 567 1189 68.657410 1 0,30.0,0.18804222222222225,14.1,14.1,4800.0
2025 05 11 20 20 08 +0200, 526 1098 63.398529 1 0,30.0,0.18804222222222225,14.02,14.02,4800.0
2025 05 11 20 20 14 +0200, 552 1154 66.634727 1 0,30.0,0.18804222222222225,13.82,13.82,4800.0
2025 05 11 20 20 20 +0200, 565 1182 68.252930 1 0,30.0,0.18804222222222225,14.16,14.16,4800.0
2025 05 11 20 20 26 +0200, 568 1188 68.599709 1 0,30.0,0.18804222222222225,14.03,14.03,4800.0
2025 05 11 20 20 32 +0200, 533 1114 64.323105 1 0,30.0,0.18804222222222225,14.21,14.21,4800.0
2025 05 11 20 20 39 +0200, 508 1063 61.375927 1 0,30.0,0.18804222222222225,13.93,13.93,4800.0
2025 05 11 20 20 45 +0200, 576 1202 69.408951 1 0,30.0,0.18804222222222225,14.14,14.14,4800.0
2025 05 11 20 20 51 +0200, 542 1135 65.536621 1 0,30.0,0.18804222222222225,13.88,13.88,4800.0
2025 05 11 20 20 57 +0200, 575 1192 68.831245 1 0,30.0,0.18804222222222225,13.96,13.96,4800.0
2025 05 11 20 21 03 +0200, 531 1111 64.149696 1 0,30.0,0.18804222222222225,13.78,13.78,4800.0
2025 05 11 20 21 09 +0200, 541 1121 64.727921 1 0,30.0,0.18804222222222225,14.07,14.07,4800.0
2025 05 11 20 21 15 +0200, 549 1140 65.825882 1 0,30.0,0.18804222222222225,14.2,14.2,4800.0
2025 05 11 20 21 21 +0200, 530 1095 63.225510 1 0,30.0,0.18804222222222225,13.98,13.98,4800.0
2025 05 11 20 21 27 +0200, 558 1157 66.808411 1 0,30.0,0.18804222222222225,14.26,14.26,4800.0
2025 05 11 20 21 33 +0200, 532 1109 64.034241 1 0,30.0,0.18804222222222225,14.25,14.25,4800.0
2025 05 11 20 21 39 +0200, 532 1110 64.092003 1 0,30.0,0.18804222222222225,13.98,13.98,4800.0
2025 05 11 20 21 46 +0200, 546 1142 65.941208 1 0,30.0,0.18804222222222225,13.96,13.96,4800.0
2025 05 11 20 21 52 +0200, 531 1110 64.091942 1 0,30.0,0.18804222222222225,14.19,14.19,4800.0
2025 05 11 20 21 58 +0200, 578 1205 69.582375 1 0,30.0,0.18804222222222225,13.98,13.98,4800.0
2025 05 11 20 22 04 +0200, 516 1076 62.127247 1 0,30.0,0.18804222222222225,14.1,14.1,4800.0
2025 05 11 20 22 10 +0200, 576 1197 69.120140 1 0,30.0,0.18804222222222225,14.24,14.24,4800.0
2025 05 11 20 22 16 +0200, 549 1151 66.461243 1 0,30.0,0.18804222222222225,14.08,14.08,4800.0
2025 05 11 20 22 22 +0200, 519 1088 62.820511 1 0,30.0,0.18804222222222225,13.85,13.85,4800.0
2025 05 11 20 22 28 +0200, 530 1109 64.034119 1 0,30.0,0.18804222222222225,13.97,13.97,4800.0
2025 05 11 20 22 34 +0200, 572 1202 69.408676 1 0,30.0,0.18804222222222225,13.95,13.95,4800.0
2025 05 11 20 22 40 +0200, 542 1131 65.305588 1 0,30.0,0.18804222222222225,14.01,14.01,4800.0
2025 05 11 20 22 47 +0200, 493 1028 59.353619 1 0,30.0,0.18804222222222225,14.05,14.05,4800.0
2025 05 11 20 22 53 +0200, 529 1103 63.687504 1 0,30.0,0.18804222222222225,13.73,13.73,4800.0
2025 05 11 20 22 59 +0200, 543 1129 65.190132 1 0,30.0,0.18804222222222225,13.91,13.91,4800.0
2025 05 11 20 23 05 +0200, 521 1082 62.474098 1 0,30.0,0.18804222222222225,13.94,13.94,4800.0
2025 05 11 20 23 11 +0200, 523 1093 63.109547 1 0,30.0,0.18804222222222225,13.9,13.9,4800.0
2025 05 11 20 23 17 +0200, 531 1101 63.572121 1 0,30.0,0.18804222222222225,14.25,14.25,4800.0
2025 05 11 20 23 23 +0200, 526 1092 63.051983 1 0,30.0,0.18804222222222225,14.21,14.21,4800.0
2025 05 11 20 23 29 +0200, 538 1120 64.669975 1 0,30.0,0.18804222222222225,13.75,13.75,4800.0
2025 05 11 20 23 35 +0200, 507 1060 61.202602 1 0,30.0,0.18804222222222225,13.74,13.74,4800.0
2025 05 11 20 23 41 +0200, 507 1056 60.971581 1 0,30.0,0.18804222222222225,14.29,14.29,4800.0
2025 05 11 20 23 48 +0200, 525 1092 63.051922 1 0,30.0,0.18804222222222225,14.11,14.11,4800.0
2025 05 11 20 23 54 +0200, 542 1128 65.132309 1 0,30.0,0.18804222222222225,13.84,13.84,4800.0
2025 05 11 20 24 00 +0200, 508 1053 60.798378 1 0,30.0,0.18804222222222225,13.98,13.98,4800.0
2025 05 11 20 24 06 +0200, 506 1058 61.087029 1 0,30.0,0.18804222222222225,14.14,14.14,4800.0
2025 05 11 20 24 12 +0200, 509 1056 60.971706 1 0,30.0,0.18804222222222225,14.01,14.01,4800.0
2025 05 11 20 24 18 +0200, 527 1096 63.283077 1 0,30.0,0.18804222222222225,14.23,14.23,4800.0
2025 05 11 20 24 24 +0200, 538 1118 64.554459 1 0,30.0,0.18804222222222225,13.84,13.84,4800.0
2025 05 11 20 24 30 +0200, 505 1048 60.509422 1 0,30.0,0.18804222222222225,14.01,14.01,4800.0
2025 05 11 20 24 36 +0200, 502 1038 59.931698 1 0,30.0,0.18804222222222225,13.82,13.82,4800.0
2025 05 11 20 24 42 +0200, 522 1080 62.358650 1 0,30.0,0.18804222222222225,14.21,14.21,4800.0
2025 05 11 20 24 49 +0200, 528 1100 63.514168 1 0,30.0,0.18804222222222225,13.85,13.85,4800.0
2025 05 11 20 24 55 +0200, 513 1065 61.491749 1 0,30.0,0.18804222222222225,14.09,14.09,4800.0
2025 05 11 20 25 01 +0200, 508 1059 61.144909 1 0,30.0,0.18804222222222225,14.03,14.03,4800.0
2025 05 11 20 25 07 +0200, 497 1034 59.700378 1 0,30.0,0.18804222222222225,13.78,13.78,4800.0
2025 05 11 20 25 13 +0200, 497 1032 59.584873 1 0,30.0,0.18804222222222225,14.04,14.04,4800.0
2025 05 11 20 25 19 +0200, 518 1079 62.300644 1 0,30.0,0.18804222222222225,13.99,13.99,4800.0
2025 05 11 20 25 25 +0200, 525 1095 63.225193 1 0,30.0,0.18804222222222225,13.91,13.91,4800.0
2025 05 11 20 25 31 +0200, 507 1060 61.202602 1 0,30.0,0.18804222222222225,13.97,13.97,4800.0
2025 05 11 20 25 37 +0200, 509 1064 61.433746 1 0,30.0,0.18804222222222225,13.82,13.82,4800.0
2025 05 11 20 25 43 +0200, 502 1047 60.451485 1 0,30.0,0.18804222222222225,13.65,13.65,4800.0
2025 05 11 20 25 50 +0200, 519 1084 62.589485 1 0,30.0,0.18804222222222225,14.03,14.03,4800.0
2025 05 11 20 25 56 +0200, 510 1073 61.953606 1 0,30.0,0.18804222222222225,13.96,13.96,4800.0
2025 05 11 20 26 02 +0200, 494 1024 59.122669 1 0,30.0,0.18804222222222225,14.07,14.07,4800.0
2025 05 11 20 26 08 +0200, 516 1073 61.953979 1 0,30.0,0.18804222222222225,14.1,14.1,4800.0
2025 05 11 20 26 14 +0200, 496 1028 59.353798 1 0,30.0,0.18804222222222225,13.92,13.92,4800.0
2025 05 11 20 26 20 +0200, 506 1052 60.740498 1 0,30.0,0.18804222222222225,13.85,13.85,4800.0
2025 05 11 20 26 26 +0200, 508 1053 60.798378 1 0,30.0,0.18804222222222225,14.14,14.14,4800.0
2025 05 11 20 26 32 +0200, 496 1033 59.642567 1 0,30.0,0.18804222222222225,14.05,14.05,4800.0
2025 05 11 20 26 38 +0200, 502 1043 60.220467 1 0,30.0,0.18804222222222225,13.83,13.83,4800.0
2025 05 11 20 26 44 +0200, 510 1057 61.029522 1 0,30.0,0.18804222222222225,14.05,14.05,4800.0
2025 05 11 20 26 51 +0200, 492 1029 59.411316 1 0,30.0,0.18804222222222225,14.05,14.05,4800.0
2025 05 11 20 26 57 +0200, 503 1050 60.624809 1 0,30.0,0.18804222222222225,13.98,13.98,4800.0
2025 05 11 20 27 03 +0200, 508 1057 61.029400 1 0,30.0,0.18804222222222225,13.81,13.81,4800.0
2025 05 11 20 27 09 +0200, 487 1011 58.371471 1 0,30.0,0.18804222222222225,13.78,13.78,4800.0
2025 05 11 20 27 15 +0200, 518 1072 61.896347 1 0,30.0,0.18804222222222225,13.82,13.82,4800.0
2025 05 11 20 27 21 +0200, 532 1107 63.918728 1 0,30.0,0.18804222222222225,13.76,13.76,4800.0
2025 05 11 20 27 27 +0200, 499 1033 59.642750 1 0,30.0,0.18804222222222225,14.25,14.25,4800.0
2025 05 11 20 27 33 +0200, 484 1010 58.313538 1 0,30.0,0.18804222222222225,14.08,14.08,4800.0
2025 05 11 20 27 39 +0200, 509 1063 61.375992 1 0,30.0,0.18804222222222225,14.19,14.19,4800.0
2025 05 11 20 27 45 +0200, 511 1061 61.260601 1 0,30.0,0.18804222222222225,14.15,14.15,4800.0
2025 05 11 20 27 52 +0200, 472 983 56.753563 1 0,30.0,0.18804222222222225,14.07,14.07,4800.0
2025 05 11 20 27 58 +0200, 548 1136 65.594780 1 0,30.0,0.18804222222222225,14.09,14.09,4800.0
2025 05 11 20 28 04 +0200, 520 1083 62.531792 1 0,30.0,0.18804222222222225,13.65,13.65,4800.0
2025 05 11 20 28 10 +0200, 488 1019 58.833546 1 0,30.0,0.18804222222222225,14.16,14.16,4800.0
2025 05 11 20 28 16 +0200, 510 1058 61.087273 1 0,30.0,0.18804222222222225,13.85,13.85,4800.0
2025 05 11 20 28 22 +0200, 491 1021 58.949234 1 0,30.0,0.18804222222222225,13.64,13.64,4800.0
2025 05 11 20 28 28 +0200, 527 1099 63.456348 1 0,30.0,0.18804222222222225,14.19,14.19,4800.0
2025 05 11 20 28 34 +0200, 551 1148 66.288101 1 0,30.0,0.18804222222222225,14.19,14.19,4800.0
2025 05 11 20 28 40 +0200, 537 1114 64.323357 1 0,30.0,0.18804222222222225,13.72,13.72,4800.0
2025 05 11 20 28 46 +0200, 502 1051 60.682503 1 0,30.0,0.18804222222222225,13.79,13.79,4800.0
2025 05 11 20 28 53 +0200, 501 1044 60.278160 1 0,30.0,0.18804222222222225,14.2,14.2,4800.0
2025 05 11 20 29 01 +0200, 517 1074 62.011799 1 0,50.0,0.3293444444444445,14.02,14.02,4800.0
2025 05 11 20 29 07 +0200, 636 1313 75.825470 1 0,50.0,0.3293444444444445,14.19,14.19,4800.0
2025 05 11 20 29 13 +0200, 578 1196 69.062508 1 0,50.0,0.3293444444444445,13.85,13.85,4800.0
2025 05 11 20 29 19 +0200, 667 1370 79.120903 1 0,50.0,0.3293444444444445,14.17,14.17,4800.0
2025 05 11 20 29 25 +0200, 655 1350 77.964493 1 0,50.0,0.3293444444444445,14.17,14.17,4800.0
2025 05 11 20 29 31 +0200, 634 1303 75.247620 1 0,50.0,0.3293444444444445,13.84,13.84,4800.0
2025 05 11 20 29 37 +0200, 669 1382 79.814354 1 0,50.0,0.3293444444444445,14.19,14.19,4800.0
2025 05 11 20 29 44 +0200, 658 1361 78.600227 1 0,50.0,0.3293444444444445,13.77,13.77,4800.0
2025 05 11 20 29 50 +0200, 681 1403 81.028610 1 0,50.0,0.3293444444444445,14.16,14.16,4800.0
2025 05 11 20 29 56 +0200, 686 1414 81.664558 1 0,50.0,0.3293444444444445,14.03,14.03,4800.0
2025 05 11 20 30 02 +0200, 661 1359 78.484917 1 0,50.0,0.3293444444444445,13.98,13.98,4800.0
2025 05 11 20 30 08 +0200, 653 1345 77.675476 1 0,50.0,0.3293444444444445,13.97,13.97,4800.0
2025 05 11 20 30 14 +0200, 631 1298 74.958542 1 0,50.0,0.3293444444444445,14.12,14.12,4800.0
2025 05 11 20 30 20 +0200, 657 1352 78.080193 1 0,50.0,0.3293444444444445,14.17,14.17,4800.0
2025 05 11 20 30 26 +0200, 596 1230 71.027763 1 0,50.0,0.3293444444444445,14.16,14.16,4800.0
2025 05 11 20 30 32 +0200, 627 1294 74.727158 1 0,50.0,0.3293444444444445,14.06,14.06,4800.0
2025 05 11 20 30 38 +0200, 621 1281 73.975708 1 0,50.0,0.3293444444444445,14.13,14.13,4800.0
2025 05 11 20 30 45 +0200, 582 1204 69.524887 1 0,50.0,0.3293444444444445,13.68,13.68,4800.0
2025 05 11 20 30 51 +0200, 596 1228 70.912231 1 0,50.0,0.3293444444444445,14.18,14.18,4800.0
2025 05 11 20 30 57 +0200, 602 1251 72.241287 1 0,50.0,0.3293444444444445,13.79,13.79,4800.0
2025 05 11 20 31 03 +0200, 614 1272 73.455276 1 0,50.0,0.3293444444444445,14.27,14.27,4800.0
2025 05 11 20 31 09 +0200, 595 1227 70.854401 1 0,50.0,0.3293444444444445,14.13,14.13,4800.0
2025 05 11 20 31 15 +0200, 613 1267 73.166367 1 0,50.0,0.3293444444444445,14.16,14.16,4800.0
2025 05 11 20 31 21 +0200, 614 1265 73.050903 1 0,50.0,0.3293444444444445,13.85,13.85,4800.0
2025 05 11 20 31 27 +0200, 612 1261 72.819687 1 0,50.0,0.3293444444444445,14.18,14.18,4800.0
2025 05 11 20 31 33 +0200, 604 1252 72.299194 1 0,50.0,0.3293444444444445,13.98,13.98,4800.0
2025 05 11 20 31 39 +0200, 594 1223 70.623268 1 0,50.0,0.3293444444444445,14.06,14.06,4800.0
2025 05 11 20 31 46 +0200, 610 1255 72.472939 1 0,50.0,0.3293444444444445,13.82,13.82,4800.0
2025 05 11 20 31 52 +0200, 631 1299 75.016304 1 0,50.0,0.3293444444444445,14.05,14.05,4800.0
2025 05 11 20 31 58 +0200, 660 1363 78.715935 1 0,50.0,0.3293444444444445,14.23,14.23,4800.0
2025 05 11 20 32 04 +0200, 604 1245 71.894829 1 0,50.0,0.3293444444444445,14.15,14.15,4800.0
2025 05 11 20 32 10 +0200, 578 1195 69.004745 1 0,50.0,0.3293444444444445,14.28,14.28,4800.0
2025 05 11 20 32 16 +0200, 584 1207 69.698326 1 0,50.0,0.3293444444444445,14.23,14.23,4800.0
2025 05 11 20 32 22 +0200, 598 1230 71.027908 1 0,50.0,0.3293444444444445,14.01,14.01,4800.0
2025 05 11 20 32 28 +0200, 587 1214 70.102890 1 0,50.0,0.3293444444444445,14.17,14.17,4800.0
2025 05 11 20 32 34 +0200, 634 1307 75.478691 1 0,50.0,0.3293444444444445,14.11,14.11,4800.0
2025 05 11 20 32 40 +0200, 603 1246 71.952530 1 0,50.0,0.3293444444444445,13.77,13.77,4800.0
2025 05 11 20 32 47 +0200, 650 1338 77.270828 1 0,50.0,0.3293444444444445,13.88,13.88,4800.0
2025 05 11 20 32 53 +0200, 641 1318 76.114700 1 0,50.0,0.3293444444444445,13.9,13.9,4800.0
2025 05 11 20 32 59 +0200, 627 1291 74.553848 1 0,50.0,0.3293444444444445,14.12,14.12,4800.0
2025 05 11 20 33 05 +0200, 624 1289 74.438087 1 0,50.0,0.3293444444444445,13.85,13.85,4800.0
2025 05 11 20 33 11 +0200, 613 1266 73.108597 1 0,50.0,0.3293444444444445,13.95,13.95,4800.0
2025 05 11 20 33 17 +0200, 610 1257 72.588470 1 0,50.0,0.3293444444444445,13.89,13.89,4800.0
2025 05 11 20 33 23 +0200, 633 1308 75.536392 1 0,50.0,0.3293444444444445,14.03,14.03,4800.0
2025 05 11 20 33 29 +0200, 660 1362 78.658165 1 0,50.0,0.3293444444444445,14.14,14.14,4800.0
2025 05 11 20 33 35 +0200, 666 1374 79.351929 1 0,50.0,0.3293444444444445,14,14,4800.0
2025 05 11 20 33 41 +0200, 661 1367 78.947113 1 0,50.0,0.3293444444444445,14.03,14.03,4800.0
2025 05 11 20 33 48 +0200, 713 1469 84.844627 1 0,50.0,0.3293444444444445,14.12,14.12,4800.0
2025 05 11 20 33 54 +0200, 674 1394 80.508057 1 0,50.0,0.3293444444444445,14.16,14.16,4800.0
2025 05 11 20 34 00 +0200, 613 1268 73.224136 1 0,50.0,0.3293444444444445,14.01,14.01,4800.0
2025 05 11 20 34 06 +0200, 643 1332 76.923660 1 0,50.0,0.3293444444444445,14.03,14.03,4800.0
2025 05 11 20 34 12 +0200, 632 1309 75.594086 1 0,50.0,0.3293444444444445,13.81,13.81,4800.0
